10	\N	0	26362036	Summary	<section><paragraph><sentence id="26362036/0"><bold>(6476) 1987 VT</bold><space/>is a<space/><link><target>asteroid belt</target><part>main-belt</part></link><space/><link><target>minor planet</target></link>.</sentence> <sentence id="26362036/1">It was discovered by<space/><link><target>Zde?ka V?vrov?</target></link><space/>at the<space/><link><target>Kle? Observatory</target></link><space/>near<space/><link><target>?esk? Bud?jovice</target></link>,<space/><link><target>Czech Republic</target></link>, on November 15, 1987.</sentence></paragraph></section>
11	10	2	26362036	See also	<section><list type="bullet"><listitem><sentence id="26362036/2"><link><target>List of minor planets: 6001&amp;ndash;7000</target></link></sentence></listitem></list></section>
12	10	2	26362036	External links	<section><list type="bullet"><listitem><sentence id="26362036/3"><link type="external" href="http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=6476">JPL Small-Body Database Browser</link></sentence></listitem></list><paragraph><template name="Minor planets navigator">\n<param name="1">6475 Refugium</param>\n<param name="2">(6477) 1988 AE5</param>\n</template><template name="Small Solar System bodies">\n</template></paragraph><paragraph><template name="DEFAULTSORT:1987 VT">\n</template><sentence id="26362036/4"><link><target>Category:Astronomical objects discovered in 1987</target></link><link><target>Category:Discoveries by Zde?ka V?vrov?</target></link><link><target>Category:Main Belt asteroids</target></link></sentence></paragraph><paragraph><template name="Beltasteroid-stub">\n</template></paragraph><paragraph><sentence id="26362036/5"><link><target>hu:(6476) 1987 VT</target></link></sentence></paragraph></section>
13	\N	0	27546525	Summary	<section><paragraph><template name="DISPLAYTITLE:(7168) 1986 QE&lt;sub&gt;2&lt;/sub&gt;">\n</template></paragraph><paragraph><sentence id="27546525/0"><bold>(7168) 1986 QE<xhtml:sub xmlns:xhtml="">2</xhtml:sub></bold><space/>is a<space/><link><target>asteroid belt</target><part>main-belt</part></link><space/><link><target>minor planet</target></link>.</sentence> <sentence id="27546525/1">It was discovered by<space/><link><target>Henri Debehogne</target></link><space/>at the<space/><link><target>La Silla Observatory</target></link><space/>in Chile on August 28, 1986.</sentence></paragraph></section>
14	13	2	27546525	See also	<section><list type="bullet"><listitem><sentence id="27546525/2"><link><target>List of minor planets: 7001&amp;ndash;8000</target></link></sentence></listitem></list></section>
15	13	2	27546525	External links	<section><list type="bullet"><listitem><sentence id="27546525/3"><link type="external" href="http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=7168">JPL Small-Body Database Browser</link></sentence></listitem></list><paragraph><template name="Minor planets navigator">\n<param name="1">7167 Laupheim</param>\n<param name="2">7169 Linda</param>\n</template><template name="Small Solar System bodies">\n</template></paragraph><paragraph><template name="DEFAULTSORT:1986 QE2">\n</template><sentence id="27546525/4"><link><target>Category:Astronomical objects discovered in 1986</target></link><link><target>Category:Discoveries by Henri Debehogne</target></link><link><target>Category:Main Belt asteroids</target></link></sentence></paragraph><paragraph><template name="Beltasteroid-stub">\n</template></paragraph><paragraph><sentence id="27546525/5"><link><target>hu:(7168) 1986 QE2</target></link></sentence></paragraph></section>
16	\N	0	26291414	Summary	<section><paragraph><template name="DISPLAYTITLE:(8802) 1981 EW&lt;sub&gt;31&lt;/sub&gt;">\n</template></paragraph><paragraph><sentence id="26291414/0"><bold>(8802) 1981 EW<xhtml:sub xmlns:xhtml="">31</xhtml:sub></bold><space/>is a<space/><link><target>asteroid belt</target><part>main-belt</part></link><space/><link><target>minor planet</target></link>.</sentence> <sentence id="26291414/1">It was discovered by<space/><link><target>Schelte J. Bus</target></link><space/>at the<space/><link><target>Siding Spring Observatory</target></link><space/>near<space/><link><target>Coonabarabran, New South Wales</target></link>,<space/><link><target>Australia</target></link>, on March 2, 1981.</sentence></paragraph></section>
17	16	2	26291414	See also	<section><list type="bullet"><listitem><sentence id="26291414/2"><link><target>List of minor planets: 8001&amp;ndash;9000</target></link></sentence></listitem></list></section>
18	16	2	26291414	External links	<section><list type="bullet"><listitem><sentence id="26291414/3"><link type="external" href="http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=8802">JPL Small-Body Database Browser</link></sentence></listitem></list><paragraph><template name="Minor planets navigator">\n<param name="1">(8801) 1981 EQ29</param>\n<param name="2">(8803) 1981 EL34</param>\n</template><template name="Small Solar System bodies">\n</template></paragraph><paragraph><template name="DEFAULTSORT:1981 EW31">\n</template><sentence id="26291414/4"><link><target>Category:Astronomical objects discovered in 1981</target></link><link><target>Category:Discoveries by Schelte J. Bus</target></link><link><target>Category:Main Belt asteroids</target></link></sentence></paragraph><paragraph><template name="Beltasteroid-stub">\n</template></paragraph><paragraph><sentence id="26291414/5"><link><target>hu:(8802) 1981 EW31</target></link></sentence></paragraph></section>
19	\N	0	29076233	Summary	<section><paragraph><template name="Infobox single">\n<param name="Name">(Back to the) Heartbreak Kid</param>\n<param name="Cover"/>\n<param name="Artist"><link><target>Restless Heart</target></link></param>\n<param name="Album"><link><target>Restless Heart (album)</target><part>Restless Heart</part></link></param>\n<param name="B-side"/>\n<param name="Released">1986</param>\n<param name="Format"/>\n<param name="Recorded"/>\n<param name="Genre"><link><target>Country music</target><part>Country</part></link></param>\n<param name="Length">3:51</param>\n<param name="Label"><link><target>RCA Records</target><part>RCA</part></link></param>\n<param name="Writer"><link><target>Van Stephenson</target></link>,<space/><link><target>Tim DuBois</target></link></param>\n<param name="Producer">Tim DuBois,<space/><link><target>Scott Hendricks</target></link></param>\n<param name="Last single">"<link><target>I Want Everyone to Cry</target></link>"<xhtml:br xmlns:xhtml=""/>(1985)</param>\n<param name="This single">"<bold>(Back to the) Heartbreak Kid</bold>"<xhtml:br xmlns:xhtml=""/>(1986)</param>\n<param name="Next single">"<link><target>Til I Loved You</target></link>"<xhtml:br xmlns:xhtml=""/>(1986)</param>\n<param name="Misc"/>\n</template><sentence id="29076233/0">"<bold>(<link synthetic="true"><target>(Back to the) Heartbreak Kid</target><part>Back to the) Heartbreak Kid</part></link></bold>" is a single by American country music group<space/><link><target>Restless Heart</target></link>.</sentence> <sentence id="29076233/1">Released in 1986, it was the third single from the album<space/><italics><link><target>Restless Heart (album)</target><part>Restless Heart</part></link></italics>.</sentence> <sentence id="29076233/2">The song reached #7 on the<space/><italics><link><target>Billboard (magazine)</target><part>Billboard</part></link></italics><space/><link><target>Hot Country Songs</target><part>Hot Country Singles &amp;amp; Tracks</part></link><space/>chart<extension extension_name="ref"><template name="cite book">\n<param name="title">The Billboard Book Of Top 40 Country Hits: 1944-2006, Second edition</param>\n<param name="last">Whitburn</param>\n<param name="first">Joel</param>\n<param name="authorlink">Joel Whitburn</param>\n<param name="year">2004</param>\n<param name="publisher">Record Research</param>\n<param name="page">288</param>\n</template><template name="cite book">\n<param name="title">The Billboard Book Of Top 40 Country Hits: 1944-2006, Second edition</param>\n<param name="last">Whitburn</param>\n<param name="first">Joel</param>\n<param name="authorlink">Joel Whitburn</param>\n<param name="year">2004</param>\n<param name="publisher">Record Research</param>\n<param name="page">288</param>\n</template></extension>.</sentence></paragraph></section>
20	19	2	29076233	Chart performance	<section><table class="wikitable sortable"><tablerow><tablehead align="left">Chart (1986)</tablehead><tablehead align="center">Peak<xhtml:br xmlns:xhtml=""/>position</tablehead></tablerow><tablerow><tablecell align="left"><sentence id="29076233/3">U.S.</sentence><space/><sentence id="29076233/4"><italics><link synthetic="true"><target>Billboard (magazine)</target><part>Billboard</part></link></italics><space/><link synthetic="true"><target>Hot Country Songs</target><part>Hot Country Singles &amp;amp; Tracks</part></link></sentence></tablecell><tablecell align="center">7</tablecell></tablerow><tablerow><tablecell align="left"><sentence id="29076233/5">Canadian<space/><italics>RPM</italics><space/><link synthetic="true"><target>Country music</target><part>Country</part></link> Tracks</sentence></tablecell><tablecell align="center">2</tablecell></tablerow></table></section>
21	19	2	29076233	References	<section><paragraph><template name="reflist">\n</template><template name="Restless Heart">\n</template></paragraph><paragraph><template name="DEFAULTSORT:Back To The Heartache Kid">\n</template><sentence id="29076233/6"><link><target>Category:1986 singles</target></link><link><target>Category:Restless Heart songs</target></link></sentence></paragraph><paragraph><template name="1980s-country-song-stub">\n</template></paragraph></section>
22	\N	0	28447627	Summary	<section><paragraph><template name="Refimprove">\n<param name="date">October 2010</param>\n</template><template name="Infobox album">\n<param name="Name">...Featuring</param>\n<param name="Cover">Norah-jones-...featuring.jpg</param>\n<param name="Border">yes</param>\n<param name="Type">compilation</param>\n<param name="Artist"><link><target>Norah Jones</target></link></param>\n<param name="Released"><template name="Start date">\n<param name="1">2010</param>\n<param name="2">11</param>\n<param name="3">12</param>\n</template></param>\n<param name="Recorded">2001??010</param>\n<param name="Genre"><link><target>Jazz</target></link>,<space/><link><target>Country pop</target></link>,<space/><link><target>Alternative rock</target></link></param>\n<param name="Length"/>\n<param name="Label"><link><target>Blue Note Records</target><part>Blue Note</part></link></param>\n<param name="Producer"/>\n<param name="This album"><bold><italics>...Featuring</italics></bold><xhtml:br xmlns:xhtml=""/>(2010)</param>\n<param name="Last album"><italics><link><target>The Fall (album)</target><part>The Fall</part></link></italics><xhtml:br xmlns:xhtml=""/>(2009)</param>\n<param name="Next album"/>\n<param name="Misc"/>\n</template></paragraph><paragraph><sentence id="28447627/0"><bold><italics>...Featuring</italics></bold><space/>is a compilation album by <link synthetic="true"><target>American Classic (Willie Nelson album)</target><part>American</part></link><space/><link><target>Jazz</target></link><space/>artist<space/><link><target>Norah Jones</target></link>.</sentence> <sentence id="28447627/1">It was released on November 16, 2010 via <link synthetic="true"><target>Blue Note Records</target></link>.</sentence><extension extension_name="ref"><template name="Cite web">\n<param name="url">http://www.bluenote.com/ArtistMain.aspx?ArtistId=908633</param>\n<param name="title">Blue Note Records</param>\n<param name="publisher"><link><target>Blue Note Records</target></link></param>\n<param name="accessdate">December 28, 2010</param>\n</template><template name="Cite web">\n<param name="url">http://www.bluenote.com/ArtistMain.aspx?ArtistId=908633</param>\n<param name="title">Blue Note Records</param>\n<param name="publisher"><link><target>Blue Note Records</target></link></param>\n<param name="accessdate">December 28, 2010</param>\n</template></extension><extension extension_name="ref">http://www.norahjones.com/index.php</extension><space/><sentence id="28447627/2">The record includes songs by other artists which <link synthetic="true"><target>Norah Jones</target><part>Jones</part></link> appeared on, including songs by her side projects<space/><link><target>The Little Willies</target></link><space/>and<space/><link><target>El Madmo</target></link>.</sentence> <sentence id="28447627/3">The album includes "<link synthetic="true"><target>Here We Go Again</target></link>", a duet with<space/><link><target>Ray Charles</target></link><space/>which won the<space/><link><target>Grammy Award for Record of the Year</target></link><space/>in 2005.</sentence> <sentence id="28447627/4">The song "Little Lou, Ugly Jack, Prophet John" by<space/><link><target>Belle &amp;amp; Sebastian</target></link><space/>appeared one month after the release of the album on which it was originally included,<space/><italics><link><target>Belle &amp;amp; Sebastian Write About Love</target></link></italics>.</sentence></paragraph></section>
